lead_id,property_name,contact_name,role,email,phone,city,country,website,lead_source,partner_id,partner_role,package,deal_value_eur,status,priority,qualification_score,last_contact,next_follow_up,follow_up_mode,thread_sender,thread_id,owner,opt_out,payment_status,amount_collected_eur,commission_rate,commission_eur,commission_status,notes
LSG-H-0061,Villa Parri,,,info@villaparri.it,,Pistoia,Italy,https://www.villaparri.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ed3eb82441,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r7822140613317732775; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.villaparri.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra villa sulle colline di Pistoia; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Campagna sospesa dopo interruzione dell'esecuzione; email ancora non inviata; nessun invio automatico attivo.; Invio 2026-09-09 NON eseguito: controllo di sicurezza OpenAI; bozza r7822140613317732775 verificata ancora DRAFT; prosecuzione interrotta, nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T12:40:00Z; message 1a0862f168a89b8f; receipt 1a0862f168a89b8f.json."
LSG-H-0062,Hotel L'Ultimo Mulino,,,info@ultimomulino.it,,Gaiole in Chianti,Italy,https://www.ultimomulino.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ed40b0db5c,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-6163746536559871997; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.ultimomulino.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra dimora ricavata da un antico mulino nel Chianti; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:55:21Z; message 1a084bc33068a6b6; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0063,Hotel Ravesi,,,info@hotelravesi.it,,"Malfa, Salina",Italy,https://www.hotelravesi.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ed7034640d,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-4614045698251264074; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.hotelravesi.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di ospitalità a Malfa, sull'isola di Salina; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:53:25Z; message 1a084ba6f3d670f7; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0064,Hotel Signum,,,info@hotelsignum.it,,"Malfa, Salina",Italy,https://www.hotelsignum.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ed83553afe,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-8840226652596769838; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.hotelsignum.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: il legame tra ospitalità, cucina e benessere nella vostra proposta a Salina; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:51:40Z; message 1a084b8d41cb1eb1; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0065,Susafa,,,info@susafa.com,,Polizzi Generosa,Italy,https://www.susafa.com/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828edba013f34,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-4932156906775694980; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.susafa.com/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di ospitalità rurale nelle Madonie; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:49:48Z; message 1a084b71c7c88893; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0066,Baglio La Porta,,,info@bagliolaporta.it,,San Vito Lo Capo,Italy,https://www.bagliolaporta.com/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828edd895a3fa,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-8943225075238249849; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.bagliolaporta.com/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra dimora vicino a San Vito Lo Capo; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:46:25Z; message 1a084b40542863e9; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0067,Ostuni Palace,,,info@ostunipalace.com,,Ostuni,Italy,https://www.ostunipalace.com/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828edc5e18cf2,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-2750686049384664925; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.ostunipalace.com/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di ospitalità a Ostuni; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:48:05Z; message 1a084b58ada651e5; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0068,Hotel La Corte del Sole,,,info@lacortedelsole.it,,Noto,Italy,https://www.lacortedelsole.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828edf28774be,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r541368698462681955; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.lacortedelsole.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra masseria vicino a Noto e alla riserva di Vendicari; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:44:34Z; message 1a084b255718adfb; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0069,Marignolle Relais & Charme,,,info@marignolle.com,,Firenze,Italy,https://www.marignolle.com/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ee08aeae30,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-4217881034366740259; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.marignolle.com/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra ospitalità sulle colline di Firenze; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:42:34Z; message 1a084b07f39cc17a; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0070,Filodivino Wine Resort,,,info@filodivino.it,,San Marcello,Italy,https://www.filodivino.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ee29a8d4b3,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-2499921821926983068; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.filodivino.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: il legame tra vino, ospitalità e benessere nella vostra tenuta; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:40:54Z; message 1a084aef99b9f75b; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0071,Borgo Lanciano,,,info@borgolanciano.it,,Castelraimondo,Italy,https://www.borgolanciano.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ee50edd9ee,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-5369628478001636481; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.borgolanciano.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di ospitalità e spa a Castelraimondo; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:39:10Z; message 1a084ad631ab57c8; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0072,Hotel San Luca,,,sanluca@hotelsanluca.com,,Spoleto,Italy,https://www.hotelsanluca.com/it/contatti,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ee6f2cdcae,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-5848695508959029223; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.hotelsanluca.com/it/contatti; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di ospitalità a Spoleto; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:37:13Z; message 1a084ab98a1c51e3; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0073,Poggio Piglia,,,info@poggiopiglia.com,,Chiusi,Italy,https://www.poggiopiglia.com/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ee79d7b0ce,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r6214138248806610516; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.poggiopiglia.com/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra dimora nella campagna di Chiusi; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:35:20Z; message 1a084a9e0e460631; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0074,Sette Querce,,,info@settequerce.it,,San Casciano dei Bagni,Italy,https://www.settequerce.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ee99259d50,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-8543841640214074103; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.settequerce.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: le vostre junior suite a San Casciano dei Bagni; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:33:45Z; message 1a084a86fa49cad6; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0075,Castello di Spaltenna,,,info@spaltenna.it,,Gaiole in Chianti,Italy,https://www.spaltenna.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828eeb15480e6,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-4420481354018250143; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.spaltenna.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra dimora storica a Gaiole in Chianti; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:32:01Z; message 1a084a6d945f59d8; registri OUTREACH_CONTINUATION_2026-09-09.csv e continuation_receipts/."
LSG-H-0076,Tenuta di Papena,,,info@tenutadipapena.it,,Chiusdino,Italy,https://www.tenutadipapena.it/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828eecc85d561,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r2301063378717184754; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.tenutadipapena.it/; controllo storico Gmail senza precedenti 2026-09-08; tema: i vostri appartamenti nell'antico monastero vicino a San Galgano; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:28:37Z; message 1a084a3bb6b021ab; registro OUTREACH_CONTINUATION_2026-09-09.csv."
LSG-H-0077,Nun Assisi Relais & Spa,,,reception@nunassisi.com,,Assisi,Italy,https://nunassisi.com/en/contact-us,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828eec06b060f,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r2953876403910127882; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://nunassisi.com/en/contact-us; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di relais e spa nel centro di Assisi; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio confermato Gmail SENT 2026-09-09T05:30:14Z; message 1a084a534d4154cd; registro OUTREACH_CONTINUATION_2026-09-09.csv."
LSG-H-0078,Il Falconiere,,,info@ilfalconiere.com,,Cortona,Italy,https://www.ilfalconiere.it/contatti/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828eeff6f8285,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r5832137050938936404; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.ilfalconiere.it/contatti/; controllo storico Gmail senza precedenti 2026-09-08; tema: il legame tra ospitalità, cucina e vino nella vostra proposta a Cortona; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Invio ripreso su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Invio 2026-09-09 NON eseguito: blocco del controllo di sicurezza OpenAI; bozza Gmail r5832137050938936404 verificata ancora DRAFT; nessuna prosecuzione automatica.; Invio confermato Gmail SENT 2026-09-09T05:26:24Z; message 1a084a1b300774e7; registro OUTREACH_CONTINUATION_2026-09-09.csv."
LSG-H-0079,Locanda San Vigilio,,,info@locanda-sanvigilio.it,,Garda,Italy,https://www.locanda-sanvigilio.it/contact/,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ef1c72ae1d,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r-4406717991320563690; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://www.locanda-sanvigilio.it/contact/; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra locanda affacciata sul Garda a Punta San Vigilio; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Ripresa su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Email inviata e verificata SENT 2026-09-09T05:14:19Z; Gmail message 1a08496a059a1176; registro OUTREACH_RESUME_2026-09-09.csv."
LSG-H-0080,La Pensione di Vignamaggio,,,lapensione@vignamaggio.com,,Panzano in Chianti,Italy,https://vignamaggio.com/contact,public_website,,,Low-Season Revenue Audit,249,contacted,medium,,2026-09-09,2026-09-12,manual,digital.vincenzoproto@gmail.com,1a0828ef93edf38e,Vincenzo,false,none,0,0,0,none,"Campaign LSG-20260909-IG70; bozza inviata; Gmail draft r2862984327090550236; mittente previsto digital.vincenzoproto@gmail.com; firma Instagram @lowseasongrowth; fonte email verificata 2026-09-08: https://vignamaggio.com/contact; controllo storico Gmail senza precedenti 2026-09-08; tema: la vostra proposta di ospitalità a Panzano in Chianti; invio immediato richiesto dall'utente 2026-09-08 nonostante il limite giornaliero, con eccezione solo per questa campagna; programmazione di domani disattivata; intervallo minimo 90 secondi e deduplica prima dell'invio; audit 249 EUR come target CRM interno, prezzo non comunicato nell'email.; Ripresa su richiesta utente il 2026-09-09; nessun invio automatico attivo.; Email inviata e verificata SENT 2026-09-09T05:09:19Z; Gmail message 1a084920f124af58; registro OUTREACH_RESUME_2026-09-09.csv."
LSG-BNB-20260909-1b80f1e8bb,Molenda Bed and Breakfast,,,info@molenda.it,,Città di Castello,Italy,https://www.molenda.it/contatti/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086971086ee0a9,Vincenzo,false,none,0,0,0,none,First personalised commercial email sent and Gmail SENT confirmed; no Gmail history for domain; no CRM match for domain; 479 EUR one-off quoted; no guaranteed bookings; opt-out included; not paid; Verified Gmail SENT message 1a086971086ee0a9; public source https://www.molenda.it/contatti/
LSG-BNB-20260909-2d89418049,La Luna dei Medici,,,info@lalunadeimedici.com,,Fivizzano,Italy,https://www.lalunadeimedici.com/contact,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a08698eef902e47,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a08698eef902e47; public source https://www.lalunadeimedici.com/contact
LSG-BNB-20260909-66ba977159,I Sette Borghi,,,info@isetteborghi.it,,Massa e Cozzile,Italy,https://www.isetteborghi.it/contatti,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a0869a491876b72,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a0869a491876b72; public source https://www.isetteborghi.it/contatti
LSG-BNB-20260909-de356160ac,Il Piccolo Cavour,,,info@ilpiccolocavourarezzo.it,,Arezzo,Italy,https://www.ilpiccolocavourarezzo.it/contatti/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a0869f1e641e0c4,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a0869f1e641e0c4; public source https://www.ilpiccolocavourarezzo.it/contatti/
LSG-BNB-20260909-c8afe7a119,B&B Alex,,,info@alexvacanze.it,,Galatina,Italy,https://www.alexvacanze.it/contatti/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086a074ab65327,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086a074ab65327; public source https://www.alexvacanze.it/contatti/
LSG-BNB-20260909-8ce0b0573a,Masseria Uccio,,,info@masseriauccio.com,,Tricase,Italy,https://www.masseriauccio.com/en/reservas-y-contactos-de-la-masseria-uccio-puglia.html,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086a1e61a76460,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086a1e61a76460; public source https://www.masseriauccio.com/en/reservas-y-contactos-de-la-masseria-uccio-puglia.html
LSG-BNB-20260909-ec51d114e0,Borgo di Oliveto,,,info@borgodioliveto.com,,Oliveto,Italy,https://borgodioliveto.com/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086a32a362496f,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086a32a362496f; public source https://borgodioliveto.com/
LSG-BNB-20260909-6ba03536bd,A casa di Silvia,,,info@acasadisilvia.it,,Sannicola,Italy,https://www.acasadisilvia.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086a4d06ee1149,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; offer references existing small-group Salento tours for October 2026 on official website; city corrected to Sannicola before send; 479 EUR one-off quoted; exclusions and opt-out included; not paid; Verified Gmail SENT message 1a086a4d06ee1149; public source https://www.acasadisilvia.it/
LSG-BNB-20260909-49fed45508,Bio B&B Della Mandorla,,,info@dellamandorla.it,,Perugia,Italy,https://www.dellamandorla.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086a6918282498,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail and CRM deduplicated; public business contact verified; 479 EUR quoted; opt-out included; not paid; Verified Gmail SENT message 1a086a6918282498; public source https://www.dellamandorla.it/
LSG-BNB-20260909-83a426b337,B&B Le Corone,,,info@lecorone.com,,Cavalo di Fumane,Italy,https://www.lecorone.com/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086a6a1568b3f9,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; no Gmail history or repository search match before outreach; official website verified 2026-09-09; hook hospitality nature and equestrian activities in Valpolicella; 479 EUR one-off quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086a6a1568b3f9; public source https://www.lecorone.com/
